,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,batchno,day,dish,score,FLAG
2856,0.009173230246422645,0.01171278157545367,0.01393238471936361,0.01842318995897995,0.025946279338315822,0.03478640439687031,0.039688622729699,0.039717064207995395,0.03888705668269581,0.03574753961606597,0.033062652622924946,0.03016745725010145,0.02857489695363601,0.027390498959979446,0.026380907867409854,0.025552125301912344,0.024926521799648035,0.02392174745875016,0.023366870041302862,0.022486473624118847,0.021798815763468225,0.020688038325846227,0.019927531162938963,0.019026228198015707,0.018262107588942134,0.01748224988953444,0.016599402922747322,0.016002987437642512,0.015162763214030529,0.014508112062332715,0.013817243799316509,0.012989055989676023,0.012409664931162082,0.011864618276384482,0.011211086055057044,0.010667023909705382,0.010236035999698025,0.009848743454956017,0.00934927153177527,0.009048918331860485,0.008760964975321086,0.008479953320783839,0.008176551234350883,0.007974251966544539,0.007741569227650796,0.007585172582634322,0.007410733211697449,0.007228391047601874,0.007085875030765141,0.006992808656570868,0.0068355707876515135,0.006514000795832321,0.005791125790439559,0.005371740452541905,0.005074650428036868,0.004838775760145842,0.004588485721747696,0.004408836697302368,0.004201001471688422,0.004035608626186073,0.003907434778873047,0.003780262400168979,0.003629610572686467,0.003515668888928982,0.003408377727749191,0.0033056748921582112,0.0032230593373519575,0.003129986241590807,0.002920833728923712,0.0023181287564732426,0.0019799964494944607,0.0017117382694514182,0.0015258143397873785,0.0013292388571920293,0.0011803500153124322,0.0010316385698164148,0.0008989942212590385,0.000779832933811654,0.000657786700087302,0.0005589503667016086,0.00044715669809400593,0.000358091399211826,0.00026449008533509477,0.00017828162317209506,9.818486619608865e-05,1.9745297943093836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2857,0.011765935332570835,0.013730457756566958,0.016553339351033848,0.020410801159624917,0.026895294482438853,0.03471229625091185,0.03898495035549606,0.039050791973868244,0.03830864972898171,0.0349904404449644,0.03264104624608814,0.030375348936176653,0.028699957654010944,0.027473144805753018,0.026428261874361283,0.02551002910006835,0.024673948477482176,0.023562127413239285,0.022812570866221134,0.021863928179328754,0.021243927490009064,0.020023206285193416,0.019060923630396073,0.018288764424539226,0.017270460311133107,0.016244896585450606,0.015527548574843989,0.014718827307112466,0.014026991542897318,0.013416544518836735,0.012747943234760181,0.012106845384430905,0.011517217265762221,0.011005229463118223,0.010573971753433407,0.010065028293679066,0.009710392676014442,0.009310574677806334,0.009000291744599338,0.008829834962496475,0.008534119482321093,0.00826819655519741,0.008061369673251537,0.007828451552732965,0.007742337143895518,0.007573481711578026,0.007474521139358033,0.0073747728463936756,0.007291734885813873,0.007188015375189297,0.007120556059899374,0.0068495487475156306,0.006106220265869778,0.005729710347313369,0.0054172489933824106,0.0051999201291731125,0.0050170448094454595,0.0048118529906791075,0.004642756373995768,0.0044989180107164375,0.004368879028000398,0.0042129541516853376,0.004113987313311821,0.0040238890044287995,0.0038716381430320716,0.003780659906143373,0.0036910325698755525,0.003586780109460633,0.003356735241359549,0.0026782963508650668,0.0023279661586397666,0.0020353706440331466,0.0017801549035906241,0.0015863466426977377,0.0013997515788274919,0.0012463215089514078,0.001072007647298068,0.0009259809867838056,0.0007878155104685717,0.0006593907244702323,0.00053902159513466,0.00041987424271610604,0.000318828166117177,0.0002126495856421892,0.00011640992265306081,2.374075439073646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2858,0.01180611430949619,0.015601925301078338,0.018800054346037758,0.021253018464505787,0.02765888172387292,0.0353969312099781,0.03862266707112204,0.03862050089432788,0.03747375451209632,0.034310565756495194,0.03203485797033969,0.029946444938657172,0.028437120248564127,0.027158841885503982,0.026743653193749807,0.025856401778391377,0.025115255776726176,0.024313441538974592,0.02386268948926142,0.022691721777304625,0.021799175140040795,0.02066700395601332,0.019544431786870712,0.01861331745459277,0.017630990252546004,0.016727637390604864,0.015851618833024755,0.015145406120243446,0.01420511423310988,0.01357165637756466,0.012841601618489957,0.01209510453396191,0.011542568448418488,0.01104141889766063,0.01050200337814803,0.010008579101202114,0.009618571802174049,0.00923467622426026,0.008877336175827566,0.008564771862688914,0.00835678722982355,0.008059920619724322,0.007871875016399413,0.007662585019183221,0.007454246832276627,0.0072602218727403755,0.007177250377791362,0.007072218397397792,0.006983112199425633,0.0068868250639800704,0.006774307989088463,0.006460789746401015,0.005758422851467245,0.005370623264541465,0.005059837059498795,0.0048863813608527595,0.004639894990396197,0.004481090443000624,0.004348996962730882,0.00417543584019801,0.004035686928100198,0.0039348935704120085,0.0038264934393428653,0.0037266910814996866,0.003618532176943279,0.003528664793093686,0.0034296146619217332,0.003320292796968699,0.003133519687898177,0.0024961402740889993,0.002152872727411497,0.001872463462911393,0.0016732514386839845,0.00148065680420954,0.001311030863304567,0.0011545305527746947,0.00100705739645722,0.0008688872935463939,0.0007423237647849512,0.0006338384200536096,0.000506396744861825,0.00040118743328309946,0.0002903567865352785,0.00019783145667769347,0.00010593974536835947,2.219678802159899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2859,0.009920994906916784,0.012795047326471076,0.01510226026782525,0.019072835361196184,0.028443117176150754,0.036708188880739866,0.04146357777005787,0.04197240957840574,0.04057386166330873,0.03699870786167232,0.03430511796156977,0.03138484539169034,0.029301588087036135,0.028482699893747427,0.02679486496968975,0.026390109545521807,0.025412262191999713,0.024459442588978506,0.023630545320053504,0.022519066694729428,0.02176372935503408,0.020679111632058347,0.01984146747360971,0.018761235876053307,0.017720371992591768,0.016873616190610355,0.0158706288660982,0.014971715696589907,0.014139727236845102,0.013547928984477398,0.012750356896162947,0.01225889864204252,0.011412667325565146,0.010929095591436453,0.010248702008347174,0.009879786985323786,0.0094922441716539,0.009099467576064753,0.00868354462661857,0.008372604406539993,0.008111638406939325,0.007886876648348971,0.00767386644759844,0.007467558812495736,0.007265740922473306,0.007090875364121646,0.0069326519822759895,0.0067877860811535375,0.0066975583691788925,0.006530156686730245,0.006502640324315585,0.006156825505144495,0.005436952866512575,0.005074610397718418,0.004781817424526927,0.004592480139920412,0.004377643426710989,0.004219369339769615,0.004049876394268341,0.003936012536499473,0.003798275687566024,0.003672824385326774,0.0035492655974259484,0.0034482796274528647,0.0033500751754096305,0.0032483323769877813,0.003157852049590298,0.0030742776803005236,0.0028660339932270926,0.0022815503220710827,0.001958459078989194,0.0017059296633593448,0.0015069917396283946,0.0013290144769061588,0.001176888070954549,0.0010340429614586113,0.0008925197411188299,0.0007662338125808844,0.000667284134262067,0.000553502668109571,0.00044998481235941363,0.0003528638444484361,0.00026355109828021063,0.00018120873950584271,9.521213442634616e-05,1.816308006662104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2860,0.010264627751742373,0.013571662741675702,0.016679163316278712,0.020407928225498962,0.026849672016852875,0.03553218498512295,0.03894610968386698,0.03918474497589573,0.0376114680161846,0.03459126213620177,0.032120134638153656,0.029531493832182,0.028050374912369804,0.027129833653899166,0.0259298763948281,0.025549736558821028,0.025026255827170427,0.0240672414811686,0.02352394789172317,0.02257404765037425,0.02183270114225958,0.020883595515554017,0.019977845692262457,0.01912111295503656,0.01833306669622912,0.017258581993137935,0.016388961452065722,0.0156550896112561,0.01475231598922667,0.014002778257640685,0.013242742895627047,0.01254874860070188,0.01196941319769275,0.011319933304009268,0.010815218106533875,0.01029038349247554,0.009894914184184476,0.009531478724757332,0.009223340295791279,0.008843417394908175,0.008604587389950544,0.008356077308582153,0.008126407618396812,0.007915054587951779,0.007767549701188692,0.007584557244078066,0.007386711347845076,0.00726572753484305,0.007149892387164904,0.007021521059798179,0.006995624997495056,0.006591966079392588,0.005829034684595411,0.0054142770771939295,0.0051172424300753635,0.004853798904988139,0.004666147365998479,0.004450882489167883,0.0042849477854169735,0.00412319181809681,0.003953189774786719,0.0038530636571051146,0.003723015455799223,0.0035956913624072173,0.003501206204997982,0.0034029451289574906,0.0032856435657439586,0.0032005435420321003,0.0029891305387443117,0.002384468144478099,0.002050663566608167,0.0017908620682624173,0.0015798204112567565,0.0014044822881418787,0.0012337674859732315,0.0010846198657951931,0.0009419161064874209,0.0008221140671607263,0.0006888091166072794,0.0005780159424988922,0.00046524734886487087,0.00036448689680358286,0.0002738415777606336,0.0001797050831204441,9.883094439325984e-05,2.1313851631408288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2861,0.008579902941531672,0.010879243369180672,0.013774395578621259,0.01808434801872329,0.026283952441226173,0.035563041893333466,0.040058359537132514,0.04125779142801811,0.0395818510239653,0.036092045292743964,0.03347629635490212,0.03078545679687887,0.028844521132444883,0.027712623644468526,0.02633115236256438,0.02567175239664887,0.024972545721428898,0.024247826958355943,0.02354720084241475,0.022474526003006767,0.021890612974868526,0.02080440271044089,0.02010373124287778,0.019297605073388888,0.018283934247489832,0.01739897248230007,0.01656148474311019,0.0157319198418355,0.015034644855028286,0.014182779056982618,0.013480428464419408,0.012716566588831154,0.012074682881334942,0.011538120531269116,0.011028657111373859,0.010547768596145455,0.010106902193062935,0.009726197351987261,0.00926172257872862,0.008951922132516856,0.008655271037111636,0.008424521301530426,0.008244548109920691,0.008003446975930535,0.007821090363643838,0.007582581572458811,0.0074324123249891565,0.0072324751232877415,0.00705563537052918,0.006983721004154796,0.006838180056275938,0.006489048458328322,0.005754973749129825,0.005333235319285907,0.004979101664732934,0.0047495224612904815,0.004499337615987198,0.004314201956423054,0.004101017518599039,0.003955067612601102,0.003795228305390617,0.0036638810818280416,0.003545959825428135,0.0034461324980608263,0.0033023302198585654,0.003205181372835776,0.00310310279595944,0.0030036806192185006,0.0028121865162680122,0.002238319418283835,0.001897334494941457,0.0016589070045086012,0.0014667575150542796,0.0012824042690430743,0.001127180041078692,0.0009967241234896385,0.000855788710686963,0.0007417988486472873,0.000628169071224543,0.0005322337584099384,0.00042823174100234076,0.0003379901761394307,0.0002542478859592344,0.0001707449010901172,9.4202514898759e-05,2.0003298901260423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2862,0.008788893908599126,0.011038756088849489,0.013772630772671825,0.017828518754498878,0.027059253306453944,0.0361956681625771,0.04109615469759152,0.04190516071885545,0.04059793557733782,0.03709375384658288,0.03413872620419134,0.03137564500746562,0.029258332349230854,0.02807620927177389,0.026758116140308475,0.025818161211426813,0.025227907181399754,0.024151235525954964,0.02339397486588207,0.02258853177550866,0.021771886583143645,0.020729963574020377,0.019817204658403247,0.019119495465009764,0.01794624194750548,0.01705307441634646,0.016365306469256335,0.015412026287186187,0.014610183210955531,0.013859763310281981,0.013141787050879183,0.012481376513369499,0.011811662411660814,0.011219476778988022,0.010662629716039795,0.010236902414524685,0.009757369892947,0.009445790757407861,0.008984755621408198,0.008714222007824034,0.00844802554563599,0.008182089783124716,0.007909816198298888,0.007671829874145588,0.007526726191600387,0.007352316135753594,0.00715732449305351,0.0069728080882490075,0.006869509435884863,0.006730837239669701,0.0066255705053235026,0.006283936285006418,0.005637088975462819,0.005244630533762059,0.004958709655159823,0.004724753555745857,0.0044774167651069905,0.00428820280886068,0.00413137513039146,0.003948223912086122,0.003843979060954404,0.0037070255325979597,0.0036016805985153275,0.0034758134061157546,0.0033661203490284084,0.003240171176124822,0.003179049514936906,0.003074352654569842,0.0028735778953623814,0.0022826051520245115,0.0019648305204784675,0.0017042918837740857,0.0015182197001460276,0.0013302460890765402,0.001160072216601347,0.001022395061179559,0.0008929113671072887,0.0007617303209914165,0.0006480124094093754,0.0005459337373278886,0.00045099110187758664,0.0003530529577617765,0.0002634159650614647,0.00017790321243641967,9.542315484115197e-05,2.03193950585103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2863,0.011650911533266271,0.015575374576244467,0.018888890289330707,0.021678992167246156,0.026985413186107143,0.03394275032266918,0.03784396077216014,0.03741956903647072,0.03632673222049072,0.033463443049243945,0.03137979586253809,0.029647559832485144,0.027954923044402002,0.02715800107313035,0.026373683656822865,0.025661672161557313,0.024881089396627042,0.024078296289798996,0.023301636705059404,0.02272010419775832,0.021771248540121253,0.020779360501734106,0.01963612828139768,0.01886117670503457,0.01779228871412647,0.01690234657706206,0.01616810973417942,0.015241801759719332,0.01456736540559996,0.013793352303821308,0.013174460489530655,0.012497737687429197,0.011832674315644392,0.011367151674257928,0.01080775358309525,0.0102721654832496,0.009948930194693076,0.009522185772541197,0.00913848591638882,0.008893250350644257,0.008538147847441757,0.0083066663305195,0.008102306037076594,0.0078724240063133,0.007694599861318276,0.007515968415047926,0.0073795841856664265,0.007224970816489864,0.007140192045817577,0.007027933210111291,0.006974278178411692,0.006637842609348409,0.0058942046025099275,0.005470701233651913,0.005201749652766247,0.0049683838205829885,0.004767723929872538,0.004582298486668815,0.004428903300802385,0.004245753455392026,0.0041410170088804765,0.004017429358378032,0.0038797291919676117,0.003795616989031004,0.0036537702055584576,0.003571003062933925,0.003472604409890898,0.003393531587321605,0.0031870540233057292,0.0025234454669883235,0.0021823069005964136,0.0018983315227524605,0.001693845615742495,0.001485471045675854,0.001309042283190845,0.0011418468732148053,0.0010099143542406136,0.0008742662251890184,0.0007403267578179559,0.0006244539938003957,0.0005060010181535962,0.0003955690394765228,0.000298374414745621,0.0001990931345831807,0.00010737678175797877,2.317334531804765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2864,0.011381503842778235,0.014894138925667497,0.01769639784308464,0.02037981250203709,0.028250221271817845,0.036008151887207684,0.039393437985450606,0.04000422553164366,0.03844819199708729,0.03529306972748814,0.03276059302691011,0.030259597823301496,0.02871826248453337,0.02765461759620095,0.026638114697399795,0.025921344684889557,0.02495342086181684,0.02439169721767138,0.023609920158868515,0.022584944771581975,0.021852536285173797,0.02067959343628116,0.019795295753907177,0.018755197053454842,0.017668216844130412,0.016846472810864727,0.015921339157481194,0.014971349526020474,0.014128699914389203,0.013449035779914267,0.012705835305109256,0.012063978767507366,0.01152086447078286,0.010812816287922484,0.010352345143514853,0.009746784840181525,0.009499556147316556,0.009082677548343455,0.008737380178770253,0.008439087222008326,0.008175280312787548,0.007920124069136076,0.007733598651527197,0.007478680436282718,0.007394216770954173,0.007196233943876545,0.00708276493870456,0.006925070266875455,0.006898182466697255,0.006801084509793739,0.006720651802370154,0.006394490185913086,0.005701261864153069,0.005293720517518219,0.005052388883404042,0.004849781797116912,0.004617975858315762,0.0044499261734832285,0.004292461915477365,0.004147648831450722,0.004026531534007099,0.003901057028252873,0.0038012707204343452,0.003681309588255621,0.003571560941184014,0.0034463308467626713,0.0033784032841119504,0.0032827725627716953,0.0030521313842168077,0.0024480807013120016,0.0021167464489755677,0.0018419345348839548,0.0016270951179666664,0.0014285087901453949,0.0012670987213572408,0.001112927010463002,0.0009703407344241073,0.0008423971700037937,0.0007108509910272148,0.0006082025365399457,0.0004963385460375362,0.00039379649432165205,0.0002799375859373989,0.00019362255096494935,0.00010226142590821076,2.222124338488795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
2865,0.01085992253924199,0.014396993572211858,0.017355958884708162,0.020417384424323223,0.026540246948874552,0.033865397549334264,0.03897928990170188,0.03946361402326089,0.03752462139338195,0.0351785996013724,0.03257120512169449,0.030110312345734264,0.028208446708106724,0.02700782944554542,0.026134112860209033,0.02544928488421371,0.02531151904563198,0.02409504453540386,0.023675619347719876,0.02269692816367896,0.021588932690826734,0.020777969448709285,0.019911832769903586,0.019187594544446563,0.01809203829226383,0.017320772458637522,0.01642327126886994,0.015448775666827055,0.014721294287162056,0.01387954621746828,0.01323232858648635,0.012498187381787557,0.01180670102488147,0.011314641180489119,0.010711783727041702,0.010274805038055144,0.009862391226813524,0.00944167850820125,0.009127930610093885,0.008692073343572387,0.008410078700978853,0.008220441957238448,0.007988118425648831,0.007749372059172885,0.0075649148691305235,0.007386175945655958,0.007226073734747553,0.007087049238953337,0.006929903716033448,0.006868280269341291,0.006731199271410852,0.006450279917492663,0.005745932397812424,0.005371430704694496,0.005090732812201505,0.004814122125904913,0.004665998691293158,0.004457690052542967,0.004299437701701377,0.004168895587572258,0.004048046407878624,0.003923449840983291,0.0037855054775301124,0.0036718734968334255,0.0035512084704035544,0.0034672670497134634,0.0033612669233651924,0.003250517468314601,0.0030541571344744286,0.0024528215816529988,0.0020999337173359493,0.0018438135445994067,0.0016358807086250073,0.0014329223163993296,0.001269752437288417,0.0011317798354504008,0.0009685604678270346,0.0008463588242857651,0.0007195231596426925,0.0006065033694816133,0.0004902379919253472,0.00039699181214400956,0.0002902315810106744,0.00019305086349543691,0.00010424782897083606,2.108994195469766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#8,17,/Day17/#8/#8_0.5A,9.0,1
